Timestamp (UTC_TIME)	XBH4.EXPT.GIF.001:COUNTS	XBH4.EXPT.GIF.002:COUNTS	XBH4.EXPT.GIF.003:COUNTS	XBH4.EXPT.GIF.004:COUNTS
2016-08-23 03:09:37.335	12394	10249	4915	0
2016-08-23 03:10:18.135	12237	10241	4996	0
2016-08-23 03:10:58.935	12353	10250	5013	0
2016-08-23 03:11:39.735	12289	10158	4866	0
2016-08-23 03:12:20.535	12203	10149	4952	0
2016-08-23 03:13:01.335	11520	9554	4652	0
2016-08-23 03:13:42.135	12250	10078	4934	0
2016-08-23 03:14:22.935	12757	10534	5124	0
2016-08-23 03:15:03.735	11707	9797	4702	0
2016-08-23 03:15:44.535	12138	9972	4838	0
2016-08-23 03:16:25.335	12725	10619	5198	0
2016-08-23 03:17:06.135	14475	11923	5751	0
2016-08-23 03:17:46.935	12712	10502	5057	0
2016-08-23 03:18:27.735	13290	10910	5320	0
2016-08-23 03:19:08.535	12565	10393	5040	0
2016-08-23 03:19:49.335	12985	10759	5177	0
2016-08-23 03:20:30.135	12358	10198	4893	0
2016-08-23 03:21:10.935	12521	10340	5064	0
2016-08-23 03:21:51.735	12731	10567	5117	0
2016-08-23 03:22:32.535	12411	10234	4977	0
2016-08-23 03:23:13.335	12445	10300	4912	0
2016-08-23 03:23:54.135	11924	9953	4789	0
2016-08-23 03:24:34.935	12708	10478	5072	0
2016-08-23 03:25:15.735	12496	10221	4875	0
2016-08-23 03:25:56.535	12335	10280	4981	0
2016-08-23 03:26:37.335	12821	10650	5160	0
2016-08-23 03:27:18.135	12218	10048	4801	0
2016-08-23 03:27:58.935	12792	10481	5082	0
2016-08-23 03:28:39.735	72	70	0	0
2016-08-23 03:29:20.535	12849	10641	5089	0
2016-08-23 03:30:01.335	12345	10229	4937	0
2016-08-23 03:30:42.135	12146	10013	4762	0
2016-08-23 03:31:22.935	12741	10556	5028	0
2016-08-23 03:32:03.735	12341	10207	4868	0
2016-08-23 03:32:44.535	12950	10666	5119	0
2016-08-23 03:33:25.335	13362	10978	5296	0
2016-08-23 03:34:06.135	13983	11664	5507	0
2016-08-23 03:34:46.935	13041	10708	5165	0
2016-08-23 03:35:27.735	13529	11087	5394	0
2016-08-23 03:36:08.535	13082	10840	5261	0
2016-08-23 03:36:49.335	12996	10958	5194	0
2016-08-23 03:37:30.135	13287	10951	5250	0
2016-08-23 03:38:10.935	13111	10801	5229	0
2016-08-23 03:38:51.735	13815	11437	5515	0
2016-08-23 03:39:32.535	13227	10937	5217	0
2016-08-23 03:40:13.335	13878	11520	5508	0
2016-08-23 03:40:54.135	13542	11265	5428	0
2016-08-23 03:41:34.935	13762	11337	5389	0
2016-08-23 03:42:15.735	13083	10764	5108	0
2016-08-23 03:42:56.535	12525	10353	4871	0
2016-08-23 03:43:37.335	13210	10896	5248	0
2016-08-23 03:44:18.135	13236	10782	5215	0
2016-08-23 03:44:58.935	14077	11595	5536	0
2016-08-23 03:45:39.735	12806	10655	5104	0
2016-08-23 03:46:20.535	13151	10793	5169	0
2016-08-23 03:47:01.335	12785	10544	5141	0
2016-08-23 03:47:42.135	12626	10382	4958	0
2016-08-23 03:48:22.935	12884	10690	5193	0
2016-08-23 03:49:03.735	12461	10110	4817	0
2016-08-23 03:49:44.535	12648	10493	4989	0
2016-08-23 03:50:25.335	12338	10130	4837	0
2016-08-23 03:51:06.135	13219	10921	5248	0
2016-08-23 03:51:46.935	13483	11073	5234	0
2016-08-23 03:52:27.735	13406	11065	5231	0
2016-08-23 03:53:08.535	13125	10891	5059	0
2016-08-23 03:53:49.335	12756	10530	5125	0
2016-08-23 03:54:30.135	12843	10636	5133	0
2016-08-23 03:55:10.935	12892	10545	5058	0
2016-08-23 03:55:51.735	13237	10982	5230	0
2016-08-23 03:56:32.535	12364	10203	4933	0
2016-08-23 03:57:13.335	12697	10415	5022	0
2016-08-23 03:57:54.135	12201	10051	4859	0
2016-08-23 03:58:34.935	12463	10256	4964	0
2016-08-23 03:59:15.735	12095	10166	4860	0
2016-08-23 03:59:56.535	12657	10454	5017	0
2016-08-23 04:00:37.335	12909	10627	5135	0
2016-08-23 04:01:18.135	12363	10122	4928	0
2016-08-23 04:01:58.935	12778	10513	5014	0
2016-08-23 04:02:39.735	12485	10228	4873	0
2016-08-23 04:03:20.535	12973	10735	5059	0
2016-08-23 04:04:01.335	11978	10020	4774	0
2016-08-23 04:04:42.135	12120	9982	4778	0
2016-08-23 04:05:22.935	12292	10223	4909	0
2016-08-23 04:06:03.735	12016	9997	4727	0
2016-08-23 04:06:44.535	12373	10131	4820	0
2016-08-23 04:07:25.335	11975	9938	4720	0
2016-08-23 04:08:06.135	12847	10552	4976	0
2016-08-23 04:08:46.935	12445	10207	4809	0
2016-08-23 04:09:27.735	12764	10563	5059	0
2016-08-23 04:10:08.535	12319	10114	4811	0
2016-08-23 04:10:49.335	12571	10331	4937	0
2016-08-23 04:11:30.135	11681	9539	4475	0
2016-08-23 04:12:10.935	11929	9758	4629	0
2016-08-23 04:12:51.735	12698	10488	5043	0
2016-08-23 04:13:32.535	12759	10609	5082	0
2016-08-23 04:14:13.335	12318	10236	4802	0
2016-08-23 04:14:54.135	12166	10131	4881	0
2016-08-23 04:15:34.935	11913	9898	4660	0
2016-08-23 04:16:15.735	11479	9404	4430	0
2016-08-23 04:16:56.535	12117	9946	4716	0
2016-08-23 04:17:37.335	11138	9150	4369	0
2016-08-23 04:18:18.135	11904	9901	4725	0
2016-08-23 04:18:58.935	12039	10041	4795	0
2016-08-23 04:19:39.735	11748	9716	4630	0
2016-08-23 04:20:20.535	11725	9602	4597	0
2016-08-23 04:21:01.335	11579	9601	4659	0
2016-08-23 04:21:42.135	11820	9771	4577	0
2016-08-23 04:22:22.935	11512	9449	4513	0
2016-08-23 04:23:03.735	11319	9471	4612	0
2016-08-23 04:23:44.535	11685	9620	4528	0
2016-08-23 04:24:25.335	11596	9677	4586	0
2016-08-23 04:25:06.135	10971	9036	4180	0
2016-08-23 04:25:46.935	11443	9517	4566	0
2016-08-23 04:26:27.735	11835	9745	4656	0
2016-08-23 04:27:08.535	11963	9838	4620	0
2016-08-23 04:27:49.335	12322	10157	4684	0
2016-08-23 04:28:30.135	11976	9836	4639	0
2016-08-23 04:29:10.935	11798	9760	4629	0
2016-08-23 04:29:51.735	11450	9620	4538	0
2016-08-23 04:30:32.535	12224	10105	4741	0
2016-08-23 04:31:13.335	11601	9530	4428	0
2016-08-23 04:31:54.135	11995	9792	4690	0
2016-08-23 04:32:34.935	11394	9462	4553	0
2016-08-23 04:33:15.735	11690	9688	4685	0
2016-08-23 04:33:56.535	11237	9276	4426	0
2016-08-23 04:34:37.335	11723	9692	4511	0
2016-08-23 04:35:18.135	11670	9524	4552	0
2016-08-23 04:35:58.935	11558	9409	4480	0
2016-08-23 04:36:39.735	11622	9628	4531	0
2016-08-23 04:37:20.535	11422	9369	4449	0
2016-08-23 04:38:01.335	11785	9765	4704	0
2016-08-23 04:38:42.135	10697	8848	4200	0
2016-08-23 04:39:22.935	11036	9133	4302	0
2016-08-23 04:40:03.735	12141	9990	4874	0
2016-08-23 04:40:44.535	12802	10491	5070	0
2016-08-23 04:41:25.335	12091	10020	4748	0
2016-08-23 04:42:06.135	12260	10087	4696	0
2016-08-23 04:42:46.935	12088	10106	4786	0
2016-08-23 04:43:27.735	12130	9911	4808	0
2016-08-23 04:44:08.535	11645	9573	4613	0
2016-08-23 04:44:49.335	11123	9146	4306	0
2016-08-23 04:45:30.135	11692	9607	4538	0
2016-08-23 04:46:10.935	11522	9641	4530	0
2016-08-23 04:46:51.735	11725	9695	4627	0
2016-08-23 04:47:32.535	10715	8888	4197	0
2016-08-23 04:48:13.335	11833	9710	4505	0
2016-08-23 04:48:54.135	11808	9783	4665	0
2016-08-23 04:49:34.935	11158	9368	4431	0
2016-08-23 04:50:15.735	11018	9134	4324	0
2016-08-23 04:50:56.535	10752	8832	4218	0
2016-08-23 04:51:37.335	11752	9745	4646	0
2016-08-23 04:52:18.135	10982	9018	4405	0
2016-08-23 04:52:58.935	11047	9150	4212	0
2016-08-23 04:53:39.735	10934	9084	4326	0
2016-08-23 04:54:20.535	11619	9598	4548	0
2016-08-23 04:55:01.335	10749	8928	4273	0
2016-08-23 04:55:42.135	11799	9734	4600	0
2016-08-23 04:56:22.935	11698	9701	4539	0
2016-08-23 04:57:03.735	11493	9495	4458	0
2016-08-23 04:57:44.535	11514	9538	4441	0
2016-08-23 04:58:25.335	11292	9312	4332	0
2016-08-23 04:59:06.135	12333	10259	4769	0
2016-08-23 04:59:46.935	11669	9679	4586	0
2016-08-23 05:00:27.735	12062	9750	4657	0
2016-08-23 05:01:08.535	11579	9481	4485	0
2016-08-23 05:01:49.335	11335	9403	4386	0
2016-08-23 05:02:30.135	11155	9278	4269	0
2016-08-23 05:03:10.935	11523	9416	4379	0
2016-08-23 05:03:51.735	11207	9321	4332	0
2016-08-23 05:04:32.535	11087	9141	4350	0
2016-08-23 05:05:13.335	11065	9048	4133	0
2016-08-23 05:05:54.135	11290	9288	4387	0
2016-08-23 05:06:34.935	11321	9403	4431	0
2016-08-23 05:07:15.735	10791	8899	4250	0
2016-08-23 05:07:56.535	11210	9232	4374	0
2016-08-23 05:08:37.335	10647	8845	4262	0
2016-08-23 05:09:18.135	11063	9108	4309	0
2016-08-23 05:09:58.935	11146	9224	4318	0
2016-08-23 05:10:39.735	11300	9343	4355	0
2016-08-23 05:11:20.535	10834	8934	4186	0
2016-08-23 05:12:01.335	11158	9155	4329	0
2016-08-23 05:12:42.135	11424	9479	4444	0
2016-08-23 05:13:22.935	11033	9206	4281	0
2016-08-23 05:14:03.735	10581	8827	4122	0
2016-08-23 05:14:44.535	11087	9124	4324	0
2016-08-23 05:15:25.335	11239	9348	4373	0
2016-08-23 05:16:06.135	10783	8908	4256	0
2016-08-23 05:16:46.935	11278	9273	4378	0
2016-08-23 05:17:27.735	11365	9410	4477	0
2016-08-23 05:18:08.535	11234	9340	4360	0
2016-08-23 05:18:49.335	10850	8965	4243	0
2016-08-23 05:19:30.135	10800	8966	4252	0
2016-08-23 05:20:10.935	10978	9086	4313	0
2016-08-23 05:20:51.735	10938	9112	4341	0
2016-08-23 05:21:32.535	11300	9418	4439	0
2016-08-23 05:22:13.335	11165	9190	4304	0
2016-08-23 05:22:54.135	11273	9313	4484	0
2016-08-23 05:23:34.935	10845	8942	4300	0
2016-08-23 05:24:15.735	11106	9175	4417	0
2016-08-23 05:24:56.535	10979	9044	4187	0
2016-08-23 05:25:37.335	10925	8959	4346	0
2016-08-23 05:26:18.135	10870	8994	4344	0
2016-08-23 05:26:58.935	11021	9125	4322	0
2016-08-23 05:27:39.735	10902	8929	4173	0
2016-08-23 05:28:20.535	10769	8878	4251	0
2016-08-23 05:29:01.335	11173	9246	4432	0
2016-08-23 05:29:42.135	10713	8798	4177	0
2016-08-23 05:30:22.935	10971	9098	4426	0
2016-08-23 05:31:03.735	11688	9739	4587	0
2016-08-23 05:31:44.535	11366	9441	4540	0
2016-08-23 05:32:25.335	11164	9204	4394	0
2016-08-23 05:33:06.135	11358	9299	4462	0
2016-08-23 05:33:46.935	11528	9518	4600	0
2016-08-23 05:34:27.735	11198	9281	4458	0
2016-08-23 05:35:08.535	12077	9980	4779	0
2016-08-23 05:35:49.335	11491	9499	4534	0
2016-08-23 05:36:30.135	11945	9947	4779	0
2016-08-23 05:37:10.935	11971	9941	4803	0
2016-08-23 05:37:51.735	12020	9988	4740	0
2016-08-23 05:38:32.535	11721	9596	4623	0
2016-08-23 05:39:13.335	11230	9360	4527	0
2016-08-23 05:39:54.135	11163	9205	4397	0
2016-08-23 05:40:34.935	11221	9175	4414	0
2016-08-23 05:41:15.735	11256	9324	4504	0
2016-08-23 05:41:56.535	10581	8738	4181	0
2016-08-23 05:42:37.335	10990	9298	4530	0
2016-08-23 05:43:18.135	11146	9146	4430	0
2016-08-23 05:43:58.935	10797	8913	4420	0
2016-08-23 05:44:39.735	11228	9331	4615	0
2016-08-23 05:45:20.535	11072	9100	4427	0
2016-08-23 05:46:01.335	11020	9082	4499	0
2016-08-23 05:46:42.135	10630	8866	4335	0
2016-08-23 05:47:22.935	11242	9279	4541	0
2016-08-23 05:48:03.735	10606	8699	4309	0
2016-08-23 05:48:44.535	11010	8997	4442	0
2016-08-23 05:49:25.335	10891	8981	4445	0
2016-08-23 05:50:06.135	11017	9097	4447	0
2016-08-23 05:50:46.935	11073	9166	4550	0
2016-08-23 05:51:27.735	10682	8805	4376	0
2016-08-23 05:52:08.535	11044	9155	4506	0
2016-08-23 05:52:49.335	10765	8947	4502	0
2016-08-23 05:53:30.135	10283	8507	4292	0
2016-08-23 05:54:10.935	10503	8637	4267	0
2016-08-23 05:54:51.735	10532	8721	4333	0
2016-08-23 05:55:32.535	10644	8863	4345	0
2016-08-23 05:56:13.335	10694	8828	4408	0
2016-08-23 05:56:54.135	11109	9193	4610	0
2016-08-23 05:57:34.935	10335	8478	4322	0
2016-08-23 05:58:15.735	10876	8938	4576	0
2016-08-23 05:58:56.535	10815	9006	4457	0
2016-08-23 05:59:37.335	10394	8496	4309	0
2016-08-23 06:00:18.135	10227	8438	4298	0
2016-08-23 06:00:58.935	10654	8817	4455	0
2016-08-23 06:01:39.735	11136	9217	4721	0
2016-08-23 06:02:20.535	10133	8385	4276	0
2016-08-23 06:03:01.335	10598	8733	4392	0
2016-08-23 06:03:42.135	11147	9269	4741	0
2016-08-23 06:04:22.935	10971	9157	4606	0
2016-08-23 06:05:03.735	10243	8438	4331	0
2016-08-23 06:05:44.535	10895	9022	4659	0
2016-08-23 06:06:25.335	10238	8356	4282	0
2016-08-23 06:07:06.135	10579	8833	4461	0
2016-08-23 06:07:46.935	10874	9001	4583	0
2016-08-23 06:08:27.735	10138	8431	4391	0
2016-08-23 06:09:08.535	9607	8008	4025	0
2016-08-23 06:09:49.335	10357	8575	4414	0
2016-08-23 06:10:30.135	9969	8317	4238	0
2016-08-23 06:11:10.935	6950	5695	2927	0
2016-08-23 06:11:51.735	10360	8664	4377	0
2016-08-23 06:12:32.535	10819	8954	4661	0
2016-08-23 06:13:13.335	10501	8724	4520	0
2016-08-23 06:13:54.135	10853	8904	4631	0
2016-08-23 06:14:34.935	10731	8909	4670	0
2016-08-23 06:15:15.735	10705	8841	4576	0
2016-08-23 06:15:56.535	11023	9197	4730	0
2016-08-23 06:16:37.335	10002	8222	4332	0
2016-08-23 06:17:18.135	10275	8500	4459	0
2016-08-23 06:17:58.935	10572	8721	4613	0
2016-08-23 06:18:39.735	10099	8439	4434	0
2016-08-23 06:19:20.535	10524	8801	4638	0
2016-08-23 06:20:01.335	10012	8359	4371	0
2016-08-23 06:20:42.135	10774	8948	4733	0
2016-08-23 06:21:22.935	10707	8822	4636	0
2016-08-23 06:22:03.735	10334	8592	4531	0
2016-08-23 06:22:44.535	10630	8813	4565	0
2016-08-23 06:23:25.335	10350	8569	4471	0
2016-08-23 06:24:06.135	10456	8686	4651	0
2016-08-23 06:24:46.935	10352	8616	4583	0
2016-08-23 06:25:27.735	11210	9253	4886	0
2016-08-23 06:26:08.535	9800	8139	4372	0
2016-08-23 06:26:49.335	10324	8587	4566	0
2016-08-23 06:27:30.135	10039	8256	4442	0
2016-08-23 06:28:10.935	10593	8827	4705	0
2016-08-23 06:28:51.735	10646	8764	4753	0
2016-08-23 06:29:32.535	10184	8489	4562	0
2016-08-23 06:30:13.335	10500	8616	4705	0
2016-08-23 06:30:54.135	9884	8165	4395	0
2016-08-23 06:31:34.935	10869	9089	4939	0
2016-08-23 06:32:15.735	10583	8786	4827	0
2016-08-23 06:32:56.535	10226	8427	4582	0
2016-08-23 06:33:37.335	10437	8568	4662	0
2016-08-23 06:34:18.135	10248	8448	4605	0
2016-08-23 06:34:58.935	10196	8601	4709	0
2016-08-23 06:35:39.735	10126	8434	4663	0
2016-08-23 06:36:20.535	10640	8693	4796	0
2016-08-23 06:37:01.335	5677	4642	2552	0
2016-08-23 06:37:42.135	9980	8247	4565	0
2016-08-23 06:38:22.935	10262	8519	4650	0
2016-08-23 06:39:03.735	10460	8469	4761	0
2016-08-23 06:39:44.535	10686	8787	4959	0
2016-08-23 06:40:25.335	10046	8337	4584	0
2016-08-23 06:41:06.135	9790	8091	4474	0
2016-08-23 06:41:46.935	10177	8466	4797	0
2016-08-23 06:42:27.735	10371	8566	4855	0
2016-08-23 06:43:08.535	10187	8455	4744	0
2016-08-23 06:43:49.335	10533	8802	4959	0
2016-08-23 06:44:30.135	10620	8827	4991	0
2016-08-23 06:45:10.935	10097	8367	4709	0
2016-08-23 06:45:51.735	9947	8273	4596	0
2016-08-23 06:46:32.535	10045	8353	4722	0
2016-08-23 06:47:13.335	10708	8959	5111	0
2016-08-23 06:47:54.135	9962	8298	4751	0
2016-08-23 06:48:34.935	10509	8681	4950	0
2016-08-23 06:49:15.735	10276	8501	4902	0
2016-08-23 06:49:56.535	10205	8498	4850	0
2016-08-23 06:50:37.335	10701	8876	5061	0
2016-08-23 06:51:18.135	9541	7923	4525	0
2016-08-23 06:51:58.935	10175	8444	4778	0
2016-08-23 06:52:39.735	9459	7775	4508	0
2016-08-23 06:53:20.535	10453	8671	5014	0
2016-08-23 06:54:01.335	10324	8571	4937	0
2016-08-23 06:54:42.135	10082	8352	4814	0
2016-08-23 06:55:22.935	10193	8464	4847	0
2016-08-23 06:56:03.735	9767	8104	4567	0
2016-08-23 06:56:44.535	9903	8249	4761	0
2016-08-23 06:57:25.335	10253	8488	4960	0
2016-08-23 06:58:06.135	10255	8580	4979	0
2016-08-23 06:58:46.935	9580	7999	4639	0
2016-08-23 06:59:27.735	9860	8113	4732	0
2016-08-23 07:00:08.535	9821	8300	4737	0
2016-08-23 07:00:49.335	10105	8500	4912	0
2016-08-23 07:01:30.135	10448	8775	5020	0
2016-08-23 07:02:10.935	9788	8091	4736	0
2016-08-23 07:02:51.735	10664	8844	5167	0
2016-08-23 07:03:32.535	9541	7897	4608	0
2016-08-23 07:04:13.335	11519	9635	5705	0
2016-08-23 07:04:54.135	10406	8664	5108	0
2016-08-23 07:05:34.935	10833	9111	5260	0
2016-08-23 07:06:15.735	11714	9845	5783	0
2016-08-23 07:06:56.535	10931	9139	5373	0
2016-08-23 07:07:37.335	10682	8920	5259	0
2016-08-23 07:08:18.135	10803	8936	5255	0
2016-08-23 07:08:58.935	10471	8759	5133	0
2016-08-23 07:09:39.735	10678	8816	5229	0
2016-08-23 07:10:20.535	10893	9096	5370	0
2016-08-23 07:11:01.335	10187	8468	5035	0
2016-08-23 07:11:42.135	11160	9257	5507	0
2016-08-23 07:12:22.935	10786	9062	5348	0
2016-08-23 07:13:03.735	11476	9564	5663	0
2016-08-23 07:13:44.535	11959	9903	5918	0
2016-08-23 07:14:25.335	11210	9350	5515	0
2016-08-23 07:15:06.135	11213	9313	5554	0
2016-08-23 07:15:46.935	7349	6109	3613	0
2016-08-23 07:16:27.735	1889	1584	936	0
2016-08-23 07:17:08.535	1474	1168	675	0
2016-08-23 07:17:49.335	2359	1927	1116	0
2016-08-23 07:18:30.135	2599	2170	1223	0
2016-08-23 07:19:10.935	2244	1790	1013	0
2016-08-23 07:19:51.735	177	101	4	0
2016-08-23 07:20:32.535	216	126	8	0
2016-08-23 07:21:13.335	191	116	5	0
2016-08-23 07:21:54.135	202	110	6	0
2016-08-23 07:22:34.935	189	110	7	0
2016-08-23 07:23:15.735	168	107	6	0
2016-08-23 07:23:56.535	176	127	4	0
2016-08-23 07:24:37.335	193	116	9	0
2016-08-23 07:25:18.135	172	111	3	0
2016-08-23 07:25:58.935	176	108	5	0
2016-08-23 07:26:39.735	175	115	7	0
2016-08-23 07:27:20.535	177	97	6	0
2016-08-23 07:28:01.335	188	105	5	0
2016-08-23 07:28:42.135	126	103	3	0
2016-08-23 07:29:22.935	147	99	1	0
2016-08-23 07:30:03.735	1222	992	566	0
2016-08-23 07:30:44.535	1362	1153	637	0
2016-08-23 07:31:25.335	1122	910	485	0
2016-08-23 07:32:06.135	1106	911	498	0
2016-08-23 07:32:46.935	1074	861	472	0
2016-08-23 07:33:27.735	9701	8095	4890	0
2016-08-23 07:34:08.535	9949	8224	4908	0
2016-08-23 07:34:49.335	10178	8486	5097	0
2016-08-23 07:35:30.135	8945	7490	4512	0
2016-08-23 07:36:10.935	10350	8708	5230	0
2016-08-23 07:36:51.735	10108	8361	5039	0
2016-08-23 07:37:32.535	10333	8651	5154	0
2016-08-23 07:38:13.335	10340	8638	5314	0
2016-08-23 07:38:54.135	10114	8504	5094	0
2016-08-23 07:39:34.935	11156	9299	5613	0
2016-08-23 07:40:15.735	11233	9413	5654	0
2016-08-23 07:40:56.535	10931	9146	5548	0
2016-08-23 07:41:37.335	11962	9952	6061	0
2016-08-23 07:42:18.135	11783	9869	5952	0
2016-08-23 07:42:58.935	10970	9107	5470	0
2016-08-23 07:43:39.735	11559	9720	5886	0
2016-08-23 07:44:20.535	10532	8877	5356	0
2016-08-23 07:45:01.335	11139	9271	5638	0
2016-08-23 07:45:42.135	11003	9228	5611	0
2016-08-23 07:46:22.935	10969	9189	5592	0
2016-08-23 07:47:03.735	10823	8993	5578	0
2016-08-23 07:47:44.535	11124	9186	5633	0
2016-08-23 07:48:25.335	9969	8269	5118	0
2016-08-23 07:49:06.135	10573	8853	5366	0
2016-08-23 07:49:46.935	10915	9203	5600	0
2016-08-23 07:50:27.735	10982	9254	5640	0
2016-08-23 07:51:08.535	11005	9122	5568	0
2016-08-23 07:51:49.335	10910	9192	5692	0
2016-08-23 07:52:30.135	10771	9069	5575	0
2016-08-23 07:53:10.935	11216	9277	5702	0
2016-08-23 07:53:51.735	10672	8971	5510	0
2016-08-23 07:54:32.535	11027	9202	5672	0
2016-08-23 07:55:13.335	10839	9006	5529	0
2016-08-23 07:55:54.135	10347	8583	5229	0
2016-08-23 07:56:34.935	11294	9345	5711	0
2016-08-23 07:57:15.735	10118	8578	5149	0
2016-08-23 07:57:56.535	11170	9340	5649	0
2016-08-23 07:58:37.335	10736	9064	5580	0
2016-08-23 07:59:18.135	11378	9467	5878	0
2016-08-23 07:59:58.935	11165	9299	5775	0
2016-08-23 08:00:39.735	12709	10536	6553	0
2016-08-23 08:01:20.535	11605	9673	6037	0
2016-08-23 08:02:01.335	12730	10781	6557	0
2016-08-23 08:02:42.135	11560	9605	5920	0
2016-08-23 08:03:22.935	11497	9491	5918	0
2016-08-23 08:04:03.735	11311	9450	5814	0
2016-08-23 08:04:44.535	12072	10082	6330	0
2016-08-23 08:05:25.335	11111	9320	5762	0
2016-08-23 08:06:06.135	11416	9561	5864	0
2016-08-23 08:06:46.935	12282	10288	6363	0
2016-08-23 08:07:27.735	11424	9520	5805	0
2016-08-23 08:08:08.535	12182	10208	6123	0
2016-08-23 08:08:49.335	11661	9712	5887	0
2016-08-23 08:09:30.135	11366	9609	5839	0
2016-08-23 08:10:10.935	11431	9558	5905	0
2016-08-23 08:10:51.735	11180	9314	5787	0
2016-08-23 08:11:32.535	11069	9320	5695	0
2016-08-23 08:12:13.335	11351	9612	6003	0
2016-08-23 08:12:54.135	11522	9724	6014	0
2016-08-23 08:13:34.935	10767	9049	5513	0
2016-08-23 08:14:15.735	11483	9637	5902	0
2016-08-23 08:14:56.535	10961	9166	5683	0
2016-08-23 08:15:37.335	11193	9355	5806	0
2016-08-23 08:16:18.135	11035	9285	5800	0
2016-08-23 08:16:58.935	11172	9352	5848	0
2016-08-23 08:17:39.735	11808	9865	6125	0
2016-08-23 08:18:20.535	10749	9097	5629	0
2016-08-23 08:19:01.335	11574	9791	6080	0
2016-08-23 08:19:42.135	10640	8915	5568	0
2016-08-23 08:20:22.935	10766	9162	5697	0
2016-08-23 08:21:03.735	10397	8824	5459	0
2016-08-23 08:21:44.535	10726	9084	5633	0
2016-08-23 08:22:25.335	10447	8713	5439	0
2016-08-23 08:23:06.135	10993	9154	5616	0
2016-08-23 08:23:46.935	10869	9193	5642	0
2016-08-23 08:24:27.735	146	95	6	0
2016-08-23 08:25:08.535	145	109	9	0
2016-08-23 08:25:49.335	187	114	10	0
2016-08-23 08:26:30.135	185	106	7	0
2016-08-23 08:27:10.935	11036	9258	5751	0
2016-08-23 08:27:51.735	10316	8568	5338	1192
2016-08-23 08:28:32.535	11276	9482	5909	1295
2016-08-23 08:29:13.335	10091	8583	5351	1144
2016-08-23 08:29:54.135	10987	9372	5776	1284
2016-08-23 08:30:34.935	9885	8291	5163	1105
2016-08-23 08:31:15.735	10300	8649	5369	1162
2016-08-23 08:31:56.535	10967	9137	5767	1312
2016-08-23 08:32:37.335	11288	9525	5910	1300
2016-08-23 08:33:18.135	10486	8708	5422	1159
2016-08-23 08:33:58.935	11065	9399	5845	1256
2016-08-23 08:34:39.735	10113	8399	5250	1173
2016-08-23 08:35:20.535	11381	9579	5945	1278
2016-08-23 08:36:01.335	9892	8246	5152	1185
2016-08-23 08:36:42.135	1080	904	505	113
2016-08-23 08:37:22.935	3123	2605	1553	332
2016-08-23 08:38:03.735	1257	1082	618	142
2016-08-23 08:38:44.535	1121	933	503	113
2016-08-23 08:39:25.335	1119	876	502	111
2016-08-23 08:40:06.135	1132	927	522	101
2016-08-23 08:40:46.935	157	113	9	2
2016-08-23 08:41:27.735	155	100	7	1
2016-08-23 08:42:08.535	169	110	5	1
2016-08-23 08:42:49.335	143	106	4	0
2016-08-23 08:43:30.135	142	101	5	2
2016-08-23 08:44:10.935	157	105	3	1
2016-08-23 08:44:51.735	158	104	7	3
2016-08-23 08:45:32.535	140	97	7	2
2016-08-23 08:46:13.335	168	96	5	1
2016-08-23 08:46:54.135	147	101	6	2
2016-08-23 08:47:34.935	158	98	5	2
2016-08-23 08:48:15.735	142	91	1	0
2016-08-23 08:48:56.535	137	90	5	1
2016-08-23 08:49:37.335	152	102	2	0
2016-08-23 08:50:18.135	135	105	7	1
2016-08-23 08:50:58.935	159	125	4	1
2016-08-23 08:51:39.735	157	100	4	1
2016-08-23 08:52:20.535	123	111	1	1
2016-08-23 08:53:01.335	150	106	8	1
2016-08-23 08:53:42.135	138	120	4	1
2016-08-23 08:54:22.935	163	108	5	2
2016-08-23 08:55:03.735	152	117	9	5
2016-08-23 08:55:44.535	152	96	7	2
2016-08-23 08:56:25.335	135	110	5	0
2016-08-23 08:57:06.135	171	92	2	0
2016-08-23 08:57:46.935	123	104	3	1
2016-08-23 08:58:27.735	154	116	9	1
2016-08-23 08:59:08.535	131	107	2	0
2016-08-23 08:59:49.335	141	89	5	3
2016-08-23 09:00:30.135	141	77	2	1
2016-08-23 09:01:10.935	168	104	10	3
2016-08-23 09:01:51.735	138	111	8	4
2016-08-23 09:02:32.535	1101	924	522	120
2016-08-23 09:03:13.335	1214	998	588	134
2016-08-23 09:03:54.135	1290	1094	635	151
2016-08-23 09:04:34.935	1117	915	531	112
2016-08-23 09:05:15.735	1032	882	484	98
2016-08-23 09:05:56.535	9823	8275	5219	1147
2016-08-23 09:06:37.335	9332	7894	4868	1090
2016-08-23 09:07:18.135	10079	8535	5322	1143
2016-08-23 09:07:58.935	9327	7836	4919	1102
2016-08-23 09:08:39.735	10059	8506	5326	1180
2016-08-23 09:09:20.535	9840	8246	5152	1070
2016-08-23 09:10:01.335	10134	8573	5307	1198
2016-08-23 09:10:42.135	10125	8481	5356	1145
2016-08-23 09:11:22.935	10947	9205	5827	1248
2016-08-23 09:12:03.735	9492	7995	5003	1104
2016-08-23 09:12:44.535	10563	8884	5659	1235
2016-08-23 09:13:25.335	9330	7893	4899	1029
2016-08-23 09:14:06.135	9881	8282	5230	1109
2016-08-23 09:14:46.935	9187	7825	4963	1043
2016-08-23 09:15:27.735	10241	8647	5444	1247
2016-08-23 09:16:08.535	9055	7671	4872	1101
